,Year,State.Code,State.Name,Academic Subjects.Arts/Music.Average GPA,Academic Subjects.Arts/Music.Average Years,Academic Subjects.English.Average GPA,Academic Subjects.English.Average Years,Academic Subjects.Foreign Languages.Average GPA,Academic Subjects.Foreign Languages.Average Years,Academic Subjects.Mathematics.Average GPA,Academic Subjects.Mathematics.Average Years,Academic Subjects.Natural Sciences.Average GPA,Academic Subjects.Natural Sciences.Average Years,Academic Subjects.Social Sciences/History.Average GPA,Academic Subjects.Social Sciences/History.Average Years,Family Income.Between 20-40k.Test-takers,Family Income.Between 40-60k.Test-takers,Family Income.Between 60-80k.Test-takers,Family Income.Between 80-100k.Test-takers,Family Income.Less than 20k.Test-takers,Family Income.More than 100k.Test-takers,GPA.A minus.Test-takers,GPA.A plus.Test-takers,GPA.A.Test-takers,GPA.B.Test-takers,GPA.C.Test-takers,GPA.D or lower.Test-takers,GPA.No response.Test-takers,Gender.Female.Test-takers,Gender.Male.Test-takers,Total_Overall_Score,AmericanIndianAlaskanNative,Asian,Hispanic,Black,White,HawaiianNativePacificIslander,TwoOrMoreRaces,FreeReducedLunchProp,StudentTeacherRatio
40,2015,RI,Rhode Island,3.73,2.3,3.34,3.9,3.28,3.1,3.13,3.9,3.27,3.6,3.37,3.5,0.06824632852030112,0.0731827718129088,0.07713192644699494,0.07503393804763668,0.05886708626434654,0.22127607059113907,0.18943601135381957,0.026286560533135876,0.13316055781809205,0.47587313340737997,0.09971615451067506,0.002838454893249414,0.07268912748364803,0.5400468962112798,0.45995310378872023,989,0.007007199470187357,0.03247950892634607,0.24239640524970268,0.08175778162319212,0.5968866386093843,0.001466954360628654,0.038005511760558865,0.4699594807266409,13.431628080478625
41,2015,SC,South Carolina,3.83,2.2,3.51,4.0,3.42,2.7,3.32,4.0,3.43,3.5,3.48,3.6,0.11387454434993925,0.09997721749696234,0.09420565006075333,0.07434690157958687,0.0840674362089915,0.16448967193195627,0.21286452004860268,0.0747645808019441,0.26078371810449574,0.3656212029161604,0.051564398541919805,0.000721445929526124,0.033680133657351154,0.5487165856622114,0.45128341433778857,976,0.0032286246059178795,0.014822857876337784,0.08495801478225448,0.34376141970417157,0.5166519752240718,0.0013255043006851497,0.035251603506561376,0.6211801556769181,15.362002597824123
42,2015,SD,South Dakota,3.93,2.6,3.79,4.0,3.76,2.9,3.68,4.3,3.8,3.9,3.8,3.6,0.09243697478991597,0.06722689075630252,0.1134453781512605,0.1134453781512605,0.046218487394957986,0.25210084033613445,0.14705882352941177,0.31092436974789917,0.3403361344537815,0.15546218487394958,0.02100840336134454,0.0,0.025210084033613446,0.542016806722689,0.4579831932773109,1192,0.11227128677349917,0.017400143506338197,0.051699653193016025,0.02926183927290122,0.7541332815116001,0.0009342860559674719,0.03429950968667783,0.43318647786042247,13.935273139352732
43,2015,TN,Tennessee,3.92,2.5,3.7,4.0,3.64,3.1,3.6,4.1,3.64,3.8,3.7,3.6,0.059372915276851235,0.06982432732933067,0.06826773404491883,0.0713809206137425,0.031798977095841674,0.3346675561485435,0.20169001556593286,0.19323993773626863,0.31532132532799645,0.23949299533022014,0.023571269735379142,0.0,0.0266844563042028,0.505003335557038,0.494996664442962,1155,0.0016472015652432433,0.018723860719063744,0.09001153041095669,0.22394910548919877,0.6427681824938631,0.0009782770271627556,0.021921842294511606,0.5921137616886836,16.040142079165843
44,2015,TX,Texas,3.84,2.2,3.44,3.8,3.46,2.6,3.27,3.9,3.36,3.7,3.45,3.7,0.10985818091738574,0.08934395772263738,0.07013025886627307,0.06101110606498493,0.09514986994756616,0.17681970191156435,0.1950167210272078,0.06287931959869535,0.17361483836340366,0.4516328805581933,0.0637256925808183,0.0009805540646546384,0.05214999380702696,0.5354496098426985,0.46455039015730154,957,0.003947423272160565,0.04025949210336149,0.5221989978935884,0.12615758795782198,0.2854948841190674,0.0013971694068377362,0.020544445247162417,0.6125651615020798,15.314520284174533
45,2015,UT,Utah,3.91,2.9,3.77,4.0,3.72,3.0,3.6,4.0,3.69,3.7,3.74,3.7,0.0550098231827112,0.05762933857236411,0.08775376555337262,0.08382449246889326,0.032089063523248196,0.3366077275703995,0.17485265225933203,0.1925343811394892,0.3287491814014407,0.2043222003929273,0.021611001964636542,0.0,0.0779305828421742,0.5127701375245579,0.48722986247544203,1154,0.011363390803710622,0.01695864911170451,0.1660518313859262,0.013737323845833269,0.752939632951055,0.015546328738790189,0.023402843162980226,0.36656940086559253,11.18346993791
46,2015,VT,Vermont,3.81,2.5,3.5,3.9,3.42,2.9,3.27,3.9,3.38,3.6,3.5,3.6,0.07822085889570553,0.09312007011393514,0.1018843120070114,0.10276073619631902,0.03943908851884312,0.2085889570552147,0.20398773006134968,0.04163014899211218,0.2081507449605609,0.4226555652936021,0.06419807186678353,0.0017528483786152498,0.057624890446976336,0.5357142857142857,0.4642857142857143,1046,0.0023586303350677366,0.020030579227459672,0.017814177857320642,0.0201965130198765,0.9082149079660072,0.0006400303421791848,0.03074516125208899,0.40406214833033294,11.56028417382011
47,2015,VI,Virgin Islands,3.56,1.5,3.16,3.5,3.22,2.1,2.89,3.2,3.07,2.9,3.19,3.0,0.16743119266055045,0.1158256880733945,0.07110091743119266,0.045871559633027525,0.19724770642201836,0.052752293577981654,0.08486238532110092,0.017201834862385322,0.10321100917431193,0.6077981651376146,0.1536697247706422,0.0,0.033256880733944956,0.606651376146789,0.393348623853211,805,0.0008692502716407099,0.004128938790293373,0.1946396233248823,0.7795726186164433,0.015356754798985876,0.0009416877942774357,0.004491126403477001,0.9941325606664252,13.739247885121205
48,2015,VA,Virginia,3.83,2.1,3.47,3.9,3.32,3.3,3.17,4.1,3.38,3.8,3.46,3.9,0.08228644269636537,0.0850371513392932,0.08122976803475286,0.08045822780563895,0.05222991898827594,0.282752721356569,0.18503547407792556,0.06927089448348736,0.20947317220442463,0.40106673822981836,0.08431592895120847,0.0017108065949916974,0.049126985458143944,0.5327820734305027,0.46721792656949734,1035,0.0028834137874080286,0.06646966065935983,0.14393384587097638,0.22899650032565982,0.5049721553070083,0.0015441572890145128,0.051200266760573036,0.41712985825869997,15.314362210793387
49,2015,WA,Washington,3.83,2.2,3.5,3.9,3.46,2.6,3.22,3.9,3.37,3.4,3.48,3.4,0.08304256803907886,0.07775251558877158,0.08146680773473201,0.07869797177137969,0.060058978457105554,0.23100646061724783,0.17790333836075906,0.06296287958940189,0.18976656236634176,0.3683677374333116,0.09688674785584045,0.005357585034779281,0.09875514935956599,0.5324719177002903,0.4675280822997096,1013,0.01286717017929588,0.07325832773704498,0.2239947379557142,0.04409813896580591,0.5615355601961307,0.01031894243949109,0.0739271225265172,0.46114710209896476,19.049837169570242
50,2015,WV,West Virginia,3.92,2.4,3.71,3.9,3.57,2.5,3.47,4.2,3.58,3.9,3.7,3.9,0.10755697720911635,0.11755297880847661,0.11235505797680928,0.11875249900039984,0.06357457017193123,0.27828868452618954,0.16193522590963613,0.22031187524990004,0.32626949220311874,0.23350659736105558,0.03198720511795282,0.00039984006397441024,0.025589764094362255,0.5801679328268693,0.41983206717313076,1009,0.0010344131597537591,0.0065993397056067354,0.01574326369966697,0.044548246183123565,0.9054935628505111,0.0004721537419085103,0.02610902065942938,0.5210287350216799,14.279538281959274
51,2015,WI,Wisconsin,3.93,2.6,3.77,4.1,3.72,3.5,3.64,4.1,3.7,3.9,3.76,3.8,0.05577514273166447,0.0764163372859025,0.07553798858146685,0.09354413702239789,0.026350461133069828,0.32059727711901626,0.16469038208168643,0.1888449714536671,0.3847167325428195,0.18357487922705315,0.020641194554238032,0.001756697408871322,0.05577514273166447,0.5353535353535354,0.46464646464646464,1197,0.011993743797680778,0.03770549054366029,0.1127614770999713,0.0947466572308813,0.7120487218468015,0.0008379254027401429,0.02990598407826477,0.40768826940558794,15.078756797978976
52,2015,WY,Wyoming,3.91,2.5,3.84,4.1,3.75,3.2,3.64,4.2,3.71,4.0,3.79,3.7,0.06629834254143646,0.11602209944751381,0.07734806629834254,0.14917127071823205,0.016574585635359115,0.34806629834254144,0.20441988950276244,0.16574585635359115,0.3867403314917127,0.22099447513812154,0.011049723756906077,0.0,0.011049723756906077,0.5414364640883977,0.4585635359116022,1175,0.035548000886852414,0.008372309089181457,0.14106232249754533,0.011391830400033784,0.7808629918599618,0.0015836650231742981,0.021178880243250948,0.3870692600710037,12.375661299616254
